temp,egg,L1,L2,L3,L4
-4.13,0.0002904558918525277,250226.3450509937,250226.3450509937,250226.3450509937,250226.3450509937
-4.12,0.00029086505105831547,243921.6131186639,243921.6131186639,243921.6131186639,243921.6131186639
-4.11,0.0002912747866382116,237782.37639396478,237782.37639396478,237782.37639396478,237782.37639396478
-4.1,0.00029168509940414287,231804.12632214895,231804.12632214895,231804.12632214895,231804.12632214895
-4.09,0.0002920959901691783,225982.48143160268,225982.48143160268,225982.48143160268,225982.48143160268
-4.08,0.00029250745974753373,220313.18363699905,220313.18363699905,220313.18363699905,220313.18363699905
-4.07,0.00029291950895457157,214792.094653204,214792.094653204,214792.094653204,214792.094653204
-4.06,0.00029333213860680273,209415.1925165206,209415.1925165206,209415.1925165206,209415.1925165206
-4.05,0.00029374534952188885,204178.5682099607,204178.5682099607,204178.5682099607,204178.5682099607
-4.04,0.00029415914251864185,199078.42238935875,199078.42238935875,199078.42238935875,199078.42238935875
-4.03,0.0002945735184170287,194111.0622072167,194111.0622072167,194111.0622072167,194111.0622072167
-4.02,0.00029498847803817083,189272.8982312993,189272.8982312993,189272.8982312993,189272.8982312993
-4.01,0.0002954040222043464,184560.44145505273,184560.44145505273,184560.44145505273,184560.44145505273
-4.0,0.00029582015173899195,179970.3003970465,179970.3003970465,179970.3003970465,179970.3003970465
-3.99,0.0002962368674667044,175499.17828671174,175499.17828671174,175499.17828671174,175499.17828671174
-3.98,0.0002966541702132408,171143.87033373443,171143.87033373443,171143.87033373443,171143.87033373443
-3.97,0.0002970720608055229,166901.26107854626,166901.26107854626,166901.26107854626,166901.26107854626
-3.96,0.0002974905400716369,162768.32182143533,162768.32182143533,162768.32182143533,162768.32182143533
-3.95,0.00029790960884083534,158742.10812788532,158742.10812788532,158742.10812788532,158742.10812788532
-3.94,0.0002983292679435397,154819.7574078083,154819.7574078083,154819.7574078083,154819.7574078083
-3.93,0.0002987495182113394,150998.48656643042,150998.48656643042,150998.48656643042,150998.48656643042
-3.92,0.00029917036047699707,147275.58972464147,147275.58972464147,147275.58972464147,147275.58972464147
-3.91,0.0002995917955744478,143648.4360067032,143648.4360067032,143648.4360067032,143648.4360067032
-3.9,0.0003000138243388015,140114.46739326225,140114.46739326225,140114.46739326225,140114.46739326225
-3.89,0.00030043644760634447,136671.1966376931,136671.1966376931,136671.1966376931,136671.1966376931
-3.88,0.00030085966621454154,133316.20524384367,133316.20524384367,133316.20524384367,133316.20524384367
-3.87,0.00030128348100203574,130047.14150332515,130047.14150332515,130047.14150332515,130047.14150332515
-3.86,0.00030170789280865303,126861.71859054154,126861.71859054154,126861.71859054154,126861.71859054154
-3.85,0.0003021329024754019,123757.7127137171,123757.7127137171,123757.7127137171,123757.7127137171
-3.84,0.0003025585108444756,120732.96132021889,120732.96132021889,120732.96132021889,120732.96132021889
-3.83,0.00030298471875925417,117785.36135454351,117785.36135454351,117785.36135454351,117785.36135454351
-3.82,0.00030341152706430416,114912.8675673741,114912.8675673741,114912.8675673741,114912.8675673741
-3.81,0.00030383893660538354,112113.49087416849,112113.49087416849,112113.49087416849,112113.49087416849
-3.8,0.000304266948229441,109385.29676178678,109385.29676178678,109385.29676178678,109385.29676178678
-3.79,0.0003046955627846184,106726.4037417082,106726.4037417082,106726.4037417082,106726.4037417082
-3.78,0.00030512478112025294,104134.981848442,104134.981848442,104134.981848442,104134.981848442
-3.77,0.0003055546040868764,101609.25118177108,101609.25118177108,101609.25118177108,101609.25118177108
-3.76,0.00030598503253622067,99147.48049150914,99147.48049150914,99147.48049150914,99147.48049150914
-3.75,0.00030641606732121664,96747.98580350034,96747.98580350034,96747.98580350034,96747.98580350034
-3.74,0.00030684770929599684,94409.12908562168,94409.12908562168,94409.12908562168,94409.12908562168
-3.73,0.0003072799593158969,92129.31695259309,92129.31695259309,92129.31695259309,92129.31695259309
-3.72,0.000307712818237458,89906.999408431,89906.999408431,89906.999408431,89906.999408431
-3.71,0.0003081462869184262,87740.66862541877,87740.66862541877,87740.66862541877,87740.66862541877
-3.7,0.00030858036621775754,85628.85775850722,85628.85775850722,85628.85775850722,85628.85775850722
-3.69,0.00030901505699561737,83570.13979408244,83570.13979408244,83570.13979408244,83570.13979408244
-3.68,0.000309450360113383,81563.12643208029,81563.12643208029,81563.12643208029,81563.12643208029
-3.67,0.0003098862764336454,79606.46700044916,79606.46700044916,79606.46700044916,79606.46700044916
-3.66,0.0003103228068202092,77698.84740100158,77698.84740100158,77698.84740100158,77698.84740100158
-3.65,0.0003107599521380975,75838.98908571794,75838.98908571794,75838.98908571794,75838.98908571794
-3.64,0.0003111977132535512,74025.64806259997,74025.64806259997,74025.64806259997,74025.64806259997
-3.63,0.0003116360910340317,72257.61393019152,72257.61393019152,72257.61393019152,72257.61393019152
-3.62,0.00031207508634822223,70533.70893992014,70533.70893992014,70533.70893992014,70533.70893992014
-3.61,0.00031251470006603033,68852.78708543368,68852.78708543368,68852.78708543368,68852.78708543368
-3.6,0.0003129549330585872,67213.73321812936,67213.73321812936,67213.73321812936,67213.73321812936
-3.59,0.00031339578619825304,65615.46218810305,65615.46218810305,65615.46218810305,65615.46218810305
-3.58,0.00031383726035861615,64056.918009764304,64056.918009764304,64056.918009764304,64056.918009764304
-3.57,0.00031427935641449556,62537.07305138969,62537.07305138969,62537.07305138969,62537.07305138969
-3.56,0.00031472207524194324,61054.927247908054,61054.927247908054,61054.927247908054,61054.927247908054
-3.55,0.0003151654177182434,59609.50733622936,59609.50733622936,59609.50733622936,59609.50733622936
-3.54,0.00031560938472191785,58199.86611245597,58199.86611245597,58199.86611245597,58199.86611245597
-3.53,0.0003160539771327255,56825.08171032828,56825.08171032828,56825.08171032828,56825.08171032828
-3.52,0.0003164991958316643,55484.25690028392,55484.25690028392,55484.25690028392,55484.25690028392
-3.51,0.000316945041700974,54176.518408519216,54176.518408519216,54176.518408519216,54176.518408519216
-3.5,0.0003173915156241354,52901.01625547074,52901.01625547074,52901.01625547074,52901.01625547074
-3.49,0.00031783861848587555,51656.92311314108,51656.92311314108,51656.92311314108,51656.92311314108
-3.48,0.0003182863511721672,50443.43368072147,50443.43368072147,50443.43368072147,50443.43368072147
-3.47,0.00031873471457023115,49259.764077970656,49259.764077970656,49259.764077970656,49259.764077970656
-3.46,0.00031918370956853805,48105.151255833036,48105.151255833036,48105.151255833036,48105.151255833036
-3.45,0.0003196333370568106,46978.85242378931,46978.85242378931,46978.85242378931,46978.85242378931
-3.44,0.0003200835979260233,45880.144493452884,45880.144493452884,45880.144493452884,45880.144493452884
-3.43,0.00032053449306840726,44808.323537935146,44808.323537935146,44808.323537935146,44808.323537935146
-3.42,0.00032098602337745,43762.7042665205,43762.7042665205,43762.7042665205,43762.7042665205
-3.41,0.00032143818974789763,42742.61951420517,42742.61951420517,42742.61951420517,42742.61951420517
-3.4,0.00032189099307575734,41747.41974566538,41747.41974566538,41747.41974566538,41747.41974566538
-3.39,0.00032234443425829666,40776.4725732361,40776.4725732361,40776.4725732361,40776.4725732361
-3.38,0.0003227985141940488,39829.16228849194,39829.16228849194,39829.16228849194,39829.16228849194
-3.37,0.00032325323378281224,38904.88940703551,38904.88940703551,38904.88940703551,38904.88940703551
-3.36,0.00032370859392565304,38003.07022610836,38003.07022610836,38003.07022610836,38003.07022610836
-3.35,0.00032416459552490635,37123.13639465484,37123.13639465484,37123.13639465484,37123.13639465484
-3.34,0.00032462123948417916,36264.534495475265,36264.534495475265,36264.534495475265,36264.534495475265
-3.33,0.0003250785267083496,35426.725639120414,35426.725639120414,35426.725639120414,35426.725639120414
-3.32,0.0003255364581035722,34609.185069185296,34609.185069185296,34609.185069185296,34609.185069185296
-3.31,0.00032599503457727733,33811.40177867497,33811.40177867497,33811.40177867497,33811.40177867497
-3.3,0.00032645425703817384,33032.8781371204,33032.8781371204,33032.8781371204,33032.8781371204
-3.29,0.000326914126396251,32273.129528135134,32273.129528135134,32273.129528135134,32273.129528135134
-3.28,0.00032737464356277833,31531.6839971118,31531.6839971118,31531.6839971118,31531.6839971118
-3.27,0.00032783580945031077,30808.08190876519,30808.08190876519,30808.08190876519,30808.08190876519
-3.26,0.0003282976249726882,30101.87561423907,30101.87561423907,30101.87561423907,30101.87561423907
-3.25,0.0003287600910450378,29412.629127501612,29412.629127501612,29412.629127501612,29412.629127501612
-3.24,0.00032922320858377646,28739.91781076251,28739.91781076251,28739.91781076251,28739.91781076251
-3.23,0.00032968697850661014,28083.328068651037,28083.328068651037,28083.328068651037,28083.328068651037
-3.22,0.0003301514017325395,27442.45705090672,27442.45705090672,27442.45705090672,27442.45705090672
-3.21,0.00033061647918185906,26816.91236333572,26816.91236333572,26816.91236333572,26816.91236333572
-3.2,0.0003310822117761597,26206.31178679716,26206.31178679716,26206.31178679716,26206.31178679716
-3.19,0.00033154860043833076,25610.28300398909,25610.28300398909,25610.28300398909,25610.28300398909
-3.18,0.00033201564609256195,25028.463333812586,25028.463333812586,25028.463333812586,25028.463333812586
-3.17,0.0003324833496643432,24460.49947309507,24460.49947309507,24460.49947309507,24460.49947309507
-3.16,0.00033295171208047006,23906.04724546382,23906.04724546382,23906.04724546382,23906.04724546382
-3.15,0.00033342073426904283,23364.771357166646,23364.771357166646,23364.771357166646,23364.771357166646
-3.14,0.00033389041715946934,22836.3451596392,22836.3451596392,22836.3451596392,22836.3451596392
-3.13,0.00033436076168246717,22320.450418629836,22320.450418629836,22320.450418629836,22320.450418629836
-3.12,0.0003348317687700633,21816.777089692565,21816.777089692565,21816.777089692565,21816.777089692565
-3.11,0.00033530343935559933,21325.023099868802,21325.023099868802,21325.023099868802,21325.023099868802
-3.1,0.0003357757743737311,20844.894135381568,20844.894135381568,20844.894135381568,20844.894135381568
-3.09,0.0003362487747604314,20376.103435171182,20376.103435171182,20376.103435171182,20376.103435171182
-3.08,0.0003367224414529905,19918.37159010727,19918.37159010727,19918.37159010727,19918.37159010727
-3.07,0.00033719677539002,19471.42634771579,19471.42634771579,19471.42634771579,19471.42634771579
-3.06,0.0003376717775114537,19035.002422265043,19035.002422265043,19035.002422265043,19035.002422265043
-3.05,0.00033814744875854856,18608.84131005915,18608.84131005915,18608.84131005915,18608.84131005915
-3.04,0.0003386237900738883,18192.691109791915,18192.691109791915,18192.691109791915,18192.691109791915
-3.03,0.00033910080240138454,17786.306347817736,17786.306347817736,17786.306347817736,17786.306347817736
-3.02,0.00033957848668627754,17389.44780820067,17389.44780820067,17389.44780820067,17389.44780820067
-3.01,0.00034005684387514054,17001.882367408263,17001.882367408263,17001.882367408263,17001.882367408263
-3.0,0.0003405358749158787,16623.382833517328,16623.382833517328,16623.382833517328,16623.382833517328
-2.99,0.0003410155807577336,16253.727789806084,16253.727789806084,16253.727789806084,16253.727789806084
-2.98,0.0003414959623512839,15892.701442608733,15892.701442608733,15892.701442608733,15892.701442608733
-2.97,0.0003419770206484463,15540.093473312752,15540.093473312752,15540.093473312752,15540.093473312752
-2.96,0.0003424587566024797,15195.698894382776,15195.698894382776,15195.698894382776,15195.698894382776
-2.95,0.0003429411711679855,14859.31790929786,14859.31790929786,14859.31790929786,14859.31790929786
-2.94,0.000343424265300909,14530.755776292232,14530.755776292232,14530.755776292232,14530.755776292232
-2.93,0.00034390803995854307,14209.82267579398,14209.82267579398,14209.82267579398,14209.82267579398
-2.92,0.0003443924960995292,13896.333581456569,13896.333581456569,13896.333581456569,13896.333581456569
-2.91,0.0003448776346838582,13590.108134684528,13590.108134684528,13590.108134684528,13590.108134684528
-2.9,0.00034536345667287454,13290.970522554444,13290.970522554444,13290.970522554444,13290.970522554444
-2.89,0.0003458499630292756,12998.749359036587,12998.749359036587,12998.749359036587,12998.749359036587
-2.88,0.0003463371547171159,12713.277569425967,12713.277569425967,12713.277569425967,12713.277569425967
-2.87,0.00034682503270180794,12434.392277892595,12434.392277892595,12434.392277892595,12434.392277892595
-2.86,0.0003473135979501233,12161.93469806404,12161.93469806404,12161.93469806404,12161.93469806404
-2.85,0.00034780285143019634,11895.750026556594,11895.750026556594,11895.750026556594,11895.750026556594
-2.84,0.00034829279411152523,11635.68733937254,11635.68733937254,11635.68733937254,11635.68733937254
-2.83,0.00034878342696497284,11381.599491084136,11381.599491084136,11381.599491084136,11381.599491084136
-2.82,0.00034927475096277103,11133.343016726849,11133.343016726849,11133.343016726849,11133.343016726849
-2.81,0.0003497667670785199,10890.778036326976,10890.778036326976,10890.778036326976,10890.778036326976
-2.8,0.000350259476287192,10653.768161990196,10653.768161990196,10653.768161990196,10653.768161990196
-2.79,0.00035075287956513326,10422.180407480993,10422.180407480993,10422.180407480993,10422.180407480993
-2.78,0.00035124697789006416,10195.885100223151,10195.885100223151,10195.885100223151,10195.885100223151
-2.77,0.0003517417722410833,9974.755795654864,9974.755795654864,9974.755795654864,9974.755795654864
-2.76,0.00035223726359866854,9758.669193873613,9758.669193873613,9758.669193873613,9758.669193873613
-2.75,0.00035273345294467795,9547.50505850728,9547.50505850728,9547.50505850728,9547.50505850728
-2.74,0.00035323034126235405,9341.146137750478,9341.146137750478,9341.146137750478,9341.146137750478
-2.73,0.00035372792953632315,9139.478087506091,9139.478087506091,9139.478087506091,9139.478087506091
-2.72,0.0003542262187525995,8942.389396574505,8942.389396574505,8942.389396574505,8942.389396574505
-2.71,0.00035472520989858627,8749.771313833895,8749.771313833895,8749.771313833895,8749.771313833895
-2.7,0.0003552249039630768,8561.517777357178,8561.517777357178,8561.517777357178,8561.517777357178
-2.69,0.0003557253019362581,8377.525345412145,8377.525345412145,8377.525345412145,8377.525345412145
-2.68,0.0003562264048097121,8197.693129293444,8197.693129293444,8197.693129293444,8197.693129293444
-2.67,0.0003567282135764166,8021.922727936018,8021.922727936018,8021.922727936018,8021.922727936018
-2.66,0.0003572307292307492,7850.118164261348,7850.118164261348,7850.118164261348,7850.118164261348
-2.65,0.00035773395276848807,7682.185823208974,7682.185823208974,7682.185823208974,7682.185823208974
-2.64,0.00035823788518681335,7518.03439140744,7518.03439140744,7518.03439140744,7518.03439140744
-2.63,0.0003587425274843111,7357.57479843954,7357.57479843954,7357.57479843954,7357.57479843954
-2.62,0.00035924788066097284,7200.720159658949,7200.720159658949,7200.720159658949,7200.720159658949
-2.61,0.0003597539457181996,7047.385720515205,7047.385720515205,7047.385720515205,7047.385720515205
-2.6,0.000360260723658803,6897.48880234669,6897.48880234669,6897.48880234669,6897.48880234669
-2.59,0.0003607682154870067,6750.948749600976,6750.948749600976,6750.948749600976,6750.948749600976
-2.58,0.0003612764222084496,6607.68687844441,6607.68687844441,6607.68687844441,6607.68687844441
-2.57,0.0003617853448301873,6467.626426722556,6467.626426722556,6467.626426722556,6467.626426722556
-2.56,0.0003622949843606931,6330.692505235336,6330.692505235336,6330.692505235336,6330.692505235336
-2.55,0.00036280534180986227,6196.812050290815,6196.812050290815,6196.812050290815,6196.812050290815
-2.54,0.0003633164181890113,6065.9137775033,6065.9137775033,6065.9137775033,6065.9137775033
-2.53,0.0003638282145108822,5937.928136801691,5937.928136801691,5937.928136801691,5937.928136801691
-2.52,0.0003643407317896439,5812.787268615968,5812.787268615968,5812.787268615968,5812.787268615968
-2.51,0.0003648539710408927,5690.424961209072,5690.424961209072,5690.424961209072,5690.424961209072
-2.5,0.0003653679332816566,5570.776609124157,5570.776609124157,5570.776609124157,5570.776609124157
-2.49,0.0003658826195303964,5453.779172716393,5453.779172716393,5453.779172716393,5453.779172716393
-2.48,0.0003663980308070064,5339.371138740619,5339.371138740619,5339.371138740619,5339.371138740619
-2.47,0.00036691416813281906,5227.492481965982,5227.492481965982,5227.492481965982,5227.492481965982
-2.46,0.00036743103253060417,5118.084627790131,5118.084627790131,5118.084627790131,5118.084627790131
-2.45,0.00036794862502457343,5011.090415826226,5011.090415826226,5011.090415826226,5011.090415826226
-2.44,0.00036846694664038107,4906.4540644362005,4906.4540644362005,4906.4540644362005,4906.4540644362005
-2.43,0.00036898599840512534,4804.121136185181,4804.121136185181,4804.121136185181,4804.121136185181
-2.42,0.0003695057813473523,4704.0385041924865,4704.0385041924865,4704.0385041924865,4704.0385041924865
-2.41,0.0003700262964970568,4606.154319354712,4606.154319354712,4606.154319354712,4606.154319354712
-2.4,0.0003705475448856837,4510.417978417956,4510.417978417956,4510.417978417956,4510.417978417956
-2.39,0.0003710695275461319,4416.78009287629,4416.78009287629,4416.78009287629,4416.78009287629
-2.38,0.0003715922455127552,4325.192458674422,4325.192458674422,4325.192458674422,4325.192458674422
-2.37,0.00037211569982136363,4235.60802669308,4235.60802669308,4235.60802669308,4235.60802669308
-2.36,0.0003726398915092274,4147.980873996112,4147.980873996112,4147.980873996112,4147.980873996112
-2.35,0.0003731648216150769,4062.2661758192303,4062.2661758192303,4062.2661758192303,4062.2661758192303
-2.34,0.0003736904911791066,3978.420178280395,3978.420178280395,3978.420178280395,3978.420178280395
-2.33,0.00037421690124297616,3896.4001717927385,3896.4001717927385,3896.4001717927385,3896.4001717927385
-2.32,0.0003747440528498118,3816.1644651613456,3816.1644651613456,3816.1644651613456,3816.1644651613456
-2.31,0.0003752719470442101,3737.6723603457176,3737.6723603457176,3737.6723603457176,3737.6723603457176
-2.3,0.00037580058487223905,3660.8841278701775,3660.8841278701775,3660.8841278701775,3660.8841278701775
-2.29,0.0003763299673814394,3585.7609828650684,3585.7609828650684,3585.7609828650684,3585.7609828650684
-2.28,0.00037686009562082866,3512.2650617220925,3512.2650617220925,3512.2650617220925,3512.2650617220925
-2.27,0.00037739097064090095,3440.3593993474196,3440.3593993474196,3440.3593993474196,3440.3593993474196
-2.26,0.0003779225934936311,3370.0079069967064,3370.0079069967064,3370.0079069967064,3370.0079069967064
-2.25,0.0003784549652324757,3301.175350676859,3301.175350676859,3301.175350676859,3301.175350676859
-2.24,0.0003789880869123747,3233.8273300992987,3233.8273300992987,3233.8273300992987,3233.8273300992987
-2.23,0.0003795219595897546,3167.9302581703787,3167.9302581703787,3167.9302581703787,3167.9302581703787
-2.22,0.0003800565843225306,3103.4513410046425,3103.4513410046425,3103.4513410046425,3103.4513410046425
-2.21,0.0003805919621701068,3040.358558447217,3040.358558447217,3040.358558447217,3040.358558447217
-2.2,0.00038112809419338107,2978.620645091988,2978.620645091988,2978.620645091988,2978.620645091988
-2.19,0.00038166498145474444,2918.2070717823194,2918.2070717823194,2918.2070717823194,2918.2070717823194
-2.18,0.0003822026250180856,2859.08802758189,2859.08802758189,2859.08802758189,2859.08802758189
-2.17,0.00038274102594879186,2801.2344022030697,2801.2344022030697,2801.2344022030697,2801.2344022030697
-2.16,0.00038328018531375013,2744.617768881035,2744.617768881035,2744.617768881035,2744.617768881035
-2.15,0.00038382010418135153,2689.2103676817123,2689.2103676817123,2689.2103676817123,2689.2103676817123
-2.14,0.00038436078362149195,2634.985089232416,2634.985089232416,2634.985089232416,2634.985089232416
-2.13,0.00038490222470557366,2581.9154588639167,2581.9154588639167,2581.9154588639167,2581.9154588639167
-2.12,0.0003854444285065089,2529.975621153352,2529.975621153352,2529.975621153352,2529.975621153352
-2.11,0.00038598739609872155,2479.140324857335,2479.140324857335,2479.140324857335,2479.140324857335
-2.1,0.0003865311285581479,2429.3849082252427,2429.3849082252427,2429.3849082252427,2429.3849082252427
-2.09,0.0003870756269622412,2380.6852846826105,2380.6852846826105,2380.6852846826105,2380.6852846826105
-2.08,0.00038762089238997125,2333.017928875136,2333.017928875136,2333.017928875136,2333.017928875136
-2.07,0.0003881669259218287,2286.359863063754,2286.359863063754,2286.359863063754,2286.359863063754
-2.06,0.00038871372863982616,2240.688643861771,2240.688643861771,2240.688643861771,2240.688643861771
-2.05,0.00038926130162749974,2195.9823493050926,2195.9823493050926,2195.9823493050926,2195.9823493050926
-2.04,0.0003898096459699126,2152.2195662469067,2152.2195662469067,2152.2195662469067,2152.2195662469067
-2.03,0.00039035876275365667,2109.37937806845,2109.37937806845,2109.37937806845,2109.37937806845
-2.02,0.0003909086530668533,2067.44135269756,2067.44135269756,2067.44135269756,2067.44135269756
-2.01,0.0003914593179991581,2026.385530927149,2026.385530927149,2026.385530927149,2026.385530927149
-2.0,0.00039201075864176034,1986.192415025762,1986.192415025762,1986.192415025762,1986.192415025762
-1.99,0.00039256297608738735,1946.8429576326816,1946.8429576326816,1946.8429576326816,1946.8429576326816
-1.98,0.0003931159714303059,1908.3185509302507,1908.3185509302507,1908.3185509302507,1908.3185509302507
-1.97,0.0003936697457663231,1870.6010160862318,1870.6010160862318,1870.6010160862318,1870.6010160862318
-1.96,0.00039422430019279075,1833.6725929592121,1833.6725929592121,1833.6725929592121,1833.6725929592121
-1.95,0.00039477963580860644,1797.5159300603464,1797.5159300603464,1797.5159300603464,1797.5159300603464
-1.94,0.0003953357537142148,1762.1140747647441,1762.1140747647441,1762.1140747647441,1762.1140747647441
-1.93,0.000395892655011612,1727.4504637661646,1727.4504637661646,1727.4504637661646,1727.4504637661646
-1.92,0.00039645034080434505,1693.50891376869,1693.50891376869,1693.50891376869,1693.50891376869
-1.91,0.0003970088121975167,1660.2736124093344,1660.2736124093344,1660.2736124093344,1660.2736124093344
-1.9,0.0003975680702977864,1627.72910940565,1627.72910940565,1627.72910940565,1627.72910940565
-1.89,0.0003981281162133715,1595.860307922549,1595.860307922549,1595.860307922549,1595.860307922549
-1.88,0.0003986889510540514,1564.652456152739,1564.652456152739,1564.652456152739,1564.652456152739
-1.87,0.0003992505759311689,1534.0911391052814,1534.0911391052814,1534.0911391052814,1534.0911391052814
-1.86,0.00039981299195763136,1504.1622705969844,1504.1622705969844,1504.1622705969844,1504.1622705969844
-1.85,0.00040037620024791485,1474.8520854414105,1474.8520854414105,1474.8520854414105,1474.8520854414105
-1.84,0.0004009402019180653,1446.1471318304652,1446.1471318304652,1446.1471318304652,1446.1471318304652
-1.83,0.0004015049980856998,1418.0342639036585,1418.0342639036585,1418.0342639036585,1418.0342639036585
-1.82,0.0004020705898700114,1390.500634500254,1390.500634500254,1390.500634500254,1390.500634500254
-1.81,0.00040263697839176794,1363.5336880896193,1363.5336880896193,1363.5336880896193,1363.5336880896193
-1.8,0.00040320416477331744,1337.1211538753105,1337.1211538753105,1337.1211538753105,1337.1211538753105
-1.79,0.0004037721501385888,1311.2510390683722,1311.2510390683722,1311.2510390683722,1311.2510390683722
-1.78,0.0004043409356130932,1285.9116223256556,1285.9116223256556,1285.9116223256556,1285.9116223256556
-1.77,0.0004049105223239282,1261.0914473488942,1261.0914473488942,1261.0914473488942,1261.0914473488942
-1.76,0.0004054809113997794,1236.7793166404883,1236.7793166404883,1236.7793166404883,1236.7793166404883
-1.75,0.0004060521039709208,1212.9642854120307,1212.9642854120307,1212.9642854120307,1212.9642854120307
-1.74,0.0004066241011692206,1189.6356556416827,1189.6356556416827,1189.6356556416827,1189.6356556416827
-1.73,0.0004071969041281395,1166.7829702766676,1166.7829702766676,1166.7829702766676,1166.7829702766676
-1.72,0.0004077705139827363,1144.3960075771843,1144.3960075771843,1144.3960075771843,1144.3960075771843
-1.71,0.0004083449318696686,1122.4647755981837,1122.4647755981837,1122.4647755981837,1122.4647755981837
-1.7,0.000408920158927194,1100.979506805515,1100.979506805515,1100.979506805515,1100.979506805515
-1.69,0.00040949619629517485,1079.930652823089,1079.930652823089,1079.930652823089,1079.930652823089
-1.68,0.0004100730451150791,1059.3088793076993,1059.3088793076993,1059.3088793076993,1059.3088793076993
-1.67,0.00041065070652998147,1039.1050609483518,1039.1050609483518,1039.1050609483518,1039.1050609483518
-1.66,0.0004112291816845685,1019.3102765869248,1019.3102765869248,1019.3102765869248,1019.3102765869248
-1.65,0.0004118084717251377,999.9158044571261,999.9158044571261,999.9158044571261,999.9158044571261
-1.64,0.00041238857779960246,980.913117538783,980.913117538783,980.913117538783,980.913117538783
-1.63,0.00041296950105749325,962.2938790245702,962.2938790245702,962.2938790245702,962.2938790245702
-1.62,0.0004135512426499587,944.0499378963423,944.0499378963423,944.0499378963423,944.0499378963423
-1.61,0.00041413380372977014,926.1733246083425,926.1733246083425,926.1733246083425,926.1733246083425
-1.6,0.0004147171854513228,908.6562468746183,908.6562468746183,908.6562468746183,908.6562468746183
-1.59,0.0004153013889706371,891.4910855580125,891.4910855580125,891.4910855580125,891.4910855580125
-1.58,0.00041588641544536276,874.6703906582167,874.6703906582167,874.6703906582167,874.6703906582167
-1.57,0.0004164722660347805,858.1868773964101,858.1868773964101,858.1868773964101,858.1868773964101
-1.56,0.0004170589418998029,842.0334223940645,842.0334223940645,842.0334223940645,842.0334223940645
-1.55,0.0004176464442029793,826.2030599435798,826.2030599435798,826.2030599435798,826.2030599435798
-1.54,0.00041823477410849537,810.688978368461,810.688978368461,810.688978368461,810.688978368461
-1.53,0.0004188239327821777,795.4845164708087,795.4845164708087,795.4845164708087,795.4845164708087
-1.52,0.0004194139213914953,780.5831600639549,780.5831600639549,780.5831600639549,780.5831600639549
-1.51,0.00042000474110556057,765.9785385881169,765.9785385881169,765.9785385881169,765.9785385881169
-1.5,0.00042059639309513394,751.6644218070479,751.6644218070479,751.6644218070479,751.6644218070479
-1.49,0.0004211888785326251,737.6347165836142,737.6347165836142,737.6347165836142,737.6347165836142
-1.48,0.00042178219859209404,723.8834637324128,723.8834637324128,723.8834637324128,723.8834637324128
-1.47,0.0004223763544492563,710.4048349474671,710.4048349474671,710.4048349474671,710.4048349474671
-1.46,0.00042297134728148207,697.1931298031761,697.1931298031761,697.1931298031761,697.1931298031761
-1.45,0.00042356717826780115,684.242772826699,684.242772826699,684.242772826699,684.242772826699
-1.44,0.00042416384858890425,671.5483106400072,671.5483106400072,671.5483106400072,671.5483106400072
-1.43,0.00042476135942714414,659.1044091698932,659.1044091698932,659.1044091698932,659.1044091698932
-1.42,0.00042535971196654035,646.9058509242573,646.9058509242573,646.9058509242573,646.9058509242573
-1.41,0.0004259589073927802,634.9475323330357,634.9475323330357,634.9475323330357,634.9475323330357
-1.4,0.00042655894689322025,623.2244611521979,623.2244611521979,623.2244611521979,623.2244611521979
-1.39,0.0004271598316568911,611.7317539292372,611.7317539292372,611.7317539292372,611.7317539292372
-1.38,0.0004277615628744968,600.4646335286623,600.4646335286623,600.4646335286623,600.4646335286623
-1.37,0.0004283641417384199,589.4184267160193,589.4184267160193,589.4184267160193,589.4184267160193
-1.36,0.0004289675694427226,578.5885617989921,578.5885617989921,578.5885617989921,578.5885617989921
-1.35,0.000429571847183148,567.9705663242057,567.9705663242057,567.9705663242057,567.9705663242057
-1.34,0.00043017697615712485,557.56006482834,557.56006482834,557.56006482834,557.56006482834
-1.33,0.0004307829575637686,547.3527766422684,547.3527766422684,547.3527766422684,547.3527766422684
-1.32,0.00043138979260388266,537.3445137468758,537.3445137468758,537.3445137468758,537.3445137468758
-1.31,0.0004319974824799633,527.5311786793342,527.5311786793342,527.5311786793342,527.5311786793342
-1.3,0.0004326060283962007,517.9087624885842,517.9087624885842,517.9087624885842,517.9087624885842
-1.29,0.00043321543155848,508.4733427388332,508.4733427388332,508.4733427388332,508.4733427388332
-1.28,0.00043382569317438686,499.22108155989315,499.22108155989315,499.22108155989315,499.22108155989315
-1.27,0.00043443681445320633,490.14822374322296,490.14822374322296,490.14822374322296,490.14822374322296
-1.26,0.00043504879660592814,481.25109488256635,481.25109488256635,481.25109488256635,481.25109488256635
-1.25,0.00043566164084524796,472.5260995580996,472.5260995580996,472.5260995580996,472.5260995580996
-1.24,0.00043627534838556857,463.9697195630284,463.9697195630284,463.9697195630284,463.9697195630284
-1.23,0.00043688992044300457,455.57851217161567,455.57851217161567,455.57851217161567,455.57851217161567
-1.22,0.00043750535823538383,447.3491084476274,447.3491084476274,447.3491084476274,447.3491084476274
-1.21,0.00043812166298224834,439.2782115922207,439.2782115922207,439.2782115922207,439.2782115922207
-1.2,0.00043873883590485986,431.36259533032614,431.36259533032614,431.36259533032614,431.36259533032614
